enum	permissible_values	suspect	single	source
fao_class_enum	Gleysols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Greyzems	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Gypsisols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Histosols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Kastanozems	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Lithosols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Luvisols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Nitosols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Phaeozems	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Planosols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Podzols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Podzoluvisols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Rankers	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Regosols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Rendzinas	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Solonchaks	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Solonetz	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Vertisols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
fao_class_enum	Yermosols	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	chisel	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	cutting disc	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	disc plough	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	drill	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	mouldboard	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	ridge till	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	strip tillage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	tined	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tillage_enum	zonal tillage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
sieving_enum	{float} {unit}};{float} {unit}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
sieving_enum	{{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
pool_dna_extracts_enum	{boolean};{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
crop_rotation_enum	{boolean};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
ph_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
water_content_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
org_matter_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
org_nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
samp_vol_we_dna_ext_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
season_precpt_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
season_temp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_text_measure_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_nitro_content_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_org_carb_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
cur_vegetation_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
cur_vegetation_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
cur_vegetation_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
heavy_metals_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
heavy_metals_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
heavy_metals_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
horizon_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
horizon_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
horizon_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
link_class_info_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
link_class_info_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
link_class_info_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
link_climate_info_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
link_climate_info_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
link_climate_info_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
local_class_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
local_class_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
local_class_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
micro_biomass_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
micro_biomass_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
micro_biomass_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
ph_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
ph_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
ph_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
prev_land_use_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
prev_land_use_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
prev_land_use_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
salinity_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
salinity_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
salinity_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_texture_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_texture_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_texture_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_type_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_type_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_type_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_nitro_cont_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_nitro_cont_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_nitro_cont_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_org_c_meth_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_org_c_meth_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
tot_org_c_meth_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
soil_type_enum	{termLabel} {termID}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
samp_name_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
store_cond_enum	{text};{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
misc_param_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
previous_land_use_enum	{text};{timestamp}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_conflicting_defer_to_soil
> slot_enum	annotations	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
>_enum	inner_key: value_syntax	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	absent	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	active	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	inactive	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	negative	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	no	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	positive	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	present	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_result_enum	yes	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	accidental	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	dead-end	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	definitive	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	intermediate	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	paratenic	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	reservoir	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
symbiont_host_role_enum	single host	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	active surveillance in response to an outbreak	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	active surveillance not initiated by an outbreak	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	clinical trial	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	cluster investigation	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	environmental assessment	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	farm sample	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	field trial	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	for cause	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	industry internal investigation	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	market sample	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	passive surveillance	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	population based studies	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	research	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_purpose_enum	research and development or {text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_capt_status_enum	active surveillance in response to an outbreak	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_capt_status_enum	active surveillance not initiated by an outbreak	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_capt_status_enum	farm sample	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_capt_status_enum	market sample	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_capt_status_enum	other	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gender_restroom_enum	all gender	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gender_restroom_enum	female	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gender_restroom_enum	gender neurtral	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gender_restroom_enum	male	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gender_restroom_enum	male and female	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gender_restroom_enum	unisex	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	aluminum	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	cellular PVC	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	engineered plastic	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	fiberboard	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	fiberglass	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	metal	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	thermoplastic alloy	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	vinyl	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	wood	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_mat_enum	wood/plastic composite	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
handidness_enum	ambidexterity	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
handidness_enum	left handedness	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
handidness_enum	mixed-handedness	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
handidness_enum	right handedness	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	ambient storage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	caterer-catering point	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	distribution	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	frozen storage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	importer-broker	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	interstate conveyance	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	labeler-relabeler	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	manufacturing-processing	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	packaging	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	refrigerated storage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
facility_type_enum	storage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Androdioecious	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Androecious	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Androgynomonoecious	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Androgynous	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Andromonoecious	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Bisexual	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Dichogamous	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_sex_enum	Diclinous	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
